OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
3472371,T20180021581,ABS to receive accident,Finished,17/11/2018,23.05.00,Yes,Struck Pedestrian,Saturday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Not at intersection,Fatal accident,80 km/hr,No,339258,145.24572,-38.14667,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2521540.151,2372715.949,5,1,1,0,0,4,4,1,0,3,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro
3472385,T20180020252,ABS to receive accident,Reopened,28/10/2018,14.20.00,No,Collision with vehicle,Sunday,RIGHT REAR.,No,Day,Yes,Cross intersection,Fatal accident,80 km/hr,No,52550,142.10707,-34.25553,Intersection,MILDURA,WESTERN REGION,2233320.156,2800522.223,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Yes,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MILDURA,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3472433,T20180020265,ABS to receive accident,Finished,26/10/2018,17.45.00,Yes,Fall from or in moving vehicle,Friday,FELL IN/FROM VEHICLE,No,Day,No,Not at intersection,Fatal accident,60 km/hr,No,341500,144.91563,-37.78066,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2492568.07,2413366.198,2,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro
3472539,T20180020312,ABS to receive accident,Finished,29/10/2018,15.44.00,No,Collision with vehicle,Monday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,Yes,Not at intersection,Fatal accident,70 km/hr,No,339963,144.82069,-37.82045,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2484213.375,2408937.385,2,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,2,0,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro
3472654,T20180020826,ABS to receive accident,Finished,6/11/2018,18.55.00,Yes,Vehicle overturned (no collision),Monday,OUT OF CONTROL (OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,341713,145.96594,-38.22205,Off Road,BAW BAW,EASTERN REGION,2584589.591,2363946.692,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,1,1,0,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BAW BAW,"EASTERN REGION,EASTERN REGION",,,,,,,Country
3472722,T20180021321,ABS to receive accident,Finished,12/10/2018,10.50.00,No,No collision and no object struck,Friday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Not at intersection,Fatal accident,80 km/hr,No,339089,145.05048,-37.95542,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2504436.079,2393971.434,2,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro
3472749,T20180020441,ABS to receive accident,Finished,31/10/2018,14.45.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Fatal accident,80 km/hr,No,339257,144.95242,-37.64941,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2495801.6,2427934.86,5,2,1,0,1,3,5,0,0,1,4,0,0,0,0,0,0,0,0,1,No,0,4,0,1,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro
3472969,T20180019729,ABS to receive accident,Finished,21/10/2018,05.30.00,Yes,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80 km/hr,No,337720,145.21295,-38.00377,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518702.798,2388584.461,2,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro
3472983,T20180018352,ABS to receive accident,Finished,29/09/2018,17.05.00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Cross intersection,Fatal accident,50 km/hr,Yes,17695,145.70968,-37.19162,Intersection,MURRINDINDI,NORTH EASTERN REGION,2563001.285,2478502.226,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,TOWNS,TOWNS,"MURRINDINDI,MURRINDINDI",NORTH EASTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
3472988,T20180018362,ABS to receive accident,Finished,29/09/2018,22.49.00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,337565,145.00753,-38.36668,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2500658.279,2348320.436,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Metro
3473001,T20180018835,ABS to receive accident,Finished,7/10/2018,10.45.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,T intersection,Fatal accident,100 km/hr,No,337965,144.31862,-35.91008,Intersection,GANNAWARRA,NORTHERN REGION,2438493.127,2620714.34,2,2,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GANNAWARRA,NORTHERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Country
3473027,T20180019769,ABS to receive accident,Finished,21/10/2018,13.12.00,No,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,337722,148.39018,-37.69259,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,2798919.954,2417820.533,2,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country
3473169,T20180019372,ABS to receive accident,Finished,15/10/2018,15.30.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,335534,146.37849,-38.16062,Non-Intersection,LATROBE,EASTERN REGION,2620813.354,2370320.592,7,7,1,6,0,0,2,3,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,LATROBE,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
3473196,T20180018477,ABS to receive accident,Finished,1/10/2018,16.30.00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Multiple intersection,Fatal accident,60 km/hr,No,478,145.02888,-37.80748,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2502543.339,2410391.849,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,1,0,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,"Div,Undiv",Metro
3473237,T20180018041,ABS to receive accident,Finished,24/09/2018,22.00.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Fatal accident,80 km/hr,No,40906,145.23986,-37.85152,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2521108.707,2405477.51,3,1,1,0,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro
3473362,T20180019017,ABS to receive accident,Finished,10/10/2018,12.10.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Fatal accident,80 km/hr,No,335394,144.88958,-37.82556,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2490278.789,2408380.466,3,1,1,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro
3473400,T20180018580,ABS to receive accident,Finished,3/10/2018,09.20.00,No,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,337071,145.93115,-36.57182,Non-Intersection,BENALLA,NORTH EASTERN REGION,2583333.918,2547102.817,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BENALLA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3473440,T20180018149,ABS to receive accident,Finished,24/09/2018,22.03.00,Yes,Struck Pedestrian,Monday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Cross intersection,Fatal accident,80 km/hr,No,40906,145.23986,-37.85152,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2521108.707,2405477.51,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro
3473515,T20180019095,ABS to receive accident,Finished,11/10/2018,16.12.00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,60 km/hr,No,337961,143.85526,-37.58194,Non-Intersection,BALLARAT,WESTERN REGION,2398899.008,2434815.497,2,1,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,,,Local Road,Local Road,Divided,Div,Country
3473650,T20180018268,ABS to receive accident,Finished,28/09/2018,01.31.00,Yes,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,337069,146.72512,-38.27932,Non-Intersection,WELLINGTON,EASTERN REGION,2650951.792,2356650.918,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WELLINGTON,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country
3473667,T20180018740,ABS to receive accident,Finished,5/10/2018,15.30.00,No,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,338560,146.20501,-36.63732,Non-Intersection,BENALLA,NORTH EASTERN REGION,2607750.221,2539559.851,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BENALLA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3473718,T20180018765,ABS to receive accident,Finished,6/10/2018,05.21.00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Cross intersection,Fatal accident,80 km/hr,Yes,42232,145.05403,-37.96037,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2504748.272,2393421.138,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,1,1,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro
3473761,T20180018771,ABS to receive accident,Finished,6/10/2018,11.35.00,No,Collision with vehicle,Friday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,337975,145.51664,-37.62599,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2545602.441,2430411.248,6,1,1,0,0,5,5,1,0,4,1,0,0,1,0,0,0,0,0,0,No,1,2,0,1,1,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro
3473896,T20190000403,ABS to receive accident,Finished,7/01/2019,12.40.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,110 km/hr,No,340985,142.69171,-35.24154,Non-Intersection,BULOKE,NORTHERN REGION,2289855.935,2692573.595,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BULOKE,NORTHERN REGION,A,A,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
3473932,T20180024488,ABS to receive accident,Finished,29/12/2018,17.45.00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,340699,143.61911,-37.68101,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2378204.158,2423545.043,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GOLDEN PLAINS,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
3473995,T20180024544,ABS to receive accident,Finished,31/12/2018,02.30.00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Fatal accident,80 km/hr,No,340744,145.15752,-38.15289,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2513807.672,2372042.404,3,1,1,0,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro
3474011,T20190000987,ABS to receive accident,Finished,17/01/2019,15.20.00,No,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,341320,143.51499,-37.04745,Non-Intersection,PYRENEES,WESTERN REGION,2367924.47,2493705.252,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,1,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,PYRENEES,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3474085,T20180024030,ABS to receive accident,Finished,21/12/2018,22.30.00,Yes,Struck Pedestrian,Friday,PED WALKING WITH TRAFFIC,No,Dark No street lights,Yes,Not at intersection,Fatal accident,100 km/hr,No,340504,145.54718,-38.25395,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2547897.872,2360696.691,4,1,1,0,0,3,4,0,0,0,3,1,0,0,0,0,0,0,0,3,No,0,3,0,3,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,M,M,Arterial Highway,Arterial Highway,Divided,Div,Metro
3474152,T20190000564,ABS to receive accident,Finished,10/01/2019,18.50.00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,110 km/hr,Yes,342919,141.18498,-34.27498,Non-Intersection,MILDURA,WESTERN REGION,2148445.422,2795369.709,2,2,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,MILDURA,WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
3474218,T20180023626,ABS to receive accident,Finished,15/12/2018,20.45.00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,340288,144.81537,-37.82623,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2483745.948,2408295.445,2,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undiv,Metro
3474267,T20190000642,ABS to receive accident,Finished,11/01/2019,16.07.00,Yes,Collision with vehicle,Friday,LANE CHANGE LEFT (NOT OVERTAKING),Yes,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,341128,144.73128,-37.87495,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2476358.743,2402870.236,2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro
3474268,T20190000643,ABS to receive accident,Finished,11/01/2019,21.27.00,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Multiple intersection,Fatal accident,100 km/hr,Yes,341152,146.07844,-37.00381,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,2595972.786,2499033.947,2,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MANSFIELD,NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
3474379,T20180023735,ABS to receive accident,Finished,17/12/2018,18.55.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,50 km/hr,Yes,340432,142.20969,-36.72893,Non-Intersection,HORSHAM,WESTERN REGION,2250821.853,2526426.047,2,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,Yes,0,3,0,3,0,0,SMALL_CITIES,SMALL_CITIES,HORSHAM,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3474415,T20190000720,ABS to receive accident,Finished,13/01/2019,07.00.00,Yes,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,60 km/hr,Yes,341129,145.37318,-36.40425,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2533471.788,2566036.671,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,SMALL_CITIES,SMALL_CITIES,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3474426,T20180023752,ABS to receive accident,Finished,17/12/2018,01.30.00,Yes,Collision with vehicle,Monday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Fatal accident,60 km/hr,No,51693,144.28938,-36.77629,Intersection,BENDIGO,NORTHERN REGION,2436571.588,2524586.341,4,4,1,1,2,0,3,1,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3474512,T20190000287,ABS to receive accident,Finished,5/01/2019,21.17.00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,340912,145.31816,-37.843,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2528003.33,2406403.467,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,"YARRA RANGES,MAROONDAH",METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro
3474516,T20190000761,ABS to receive accident,Finished,13/01/2019,17.30.00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,60 km/hr,No,35425,145.05226,-37.75351,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2504605.45,2416380.611,5,4,1,2,1,1,3,2,0,2,3,0,0,0,0,0,0,0,1,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro
3474532,T20180023819,ABS to receive accident,Finished,19/12/2018,06.20.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,340506,145.51613,-37.83325,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2545432.717,2407409.184,2,2,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Metro
3474543,T20180024317,ABS to receive accident,Finished,26/12/2018,12.53.00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Fatal accident,60 km/hr,No,64891,144.85112,-37.79133,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2486887.271,2412174.083,2,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Div,Undiv",Metro
3474612,T20180023380,ABS to receive accident,Finished,12/12/2018,19.36.00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Fatal accident,80 km/hr,No,57548,145.2913,-37.88868,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2525623.268,2401340.54,3,1,1,0,0,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro
3474613,T20180023382,ABS to receive accident,Finished,12/12/2018,20.58.00,Yes,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Multiple intersection,Fatal accident,50 km/hr,Yes,340168,145.08625,-37.82364,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2507592.937,2408594.81,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro
3474626,T20180021940,ABS to receive accident,Finished,22/11/2018,14.15.00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,339509,148.36888,-37.74933,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,2796819.411,2411594.114,3,3,2,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",A,A,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
3474878,T20180021622,ABS to receive accident,Finished,18/11/2018,14.00.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,339826,143.78437,-36.41965,Non-Intersection,LODDON,NORTHERN REGION,2390991.996,2563698.606,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,LODDON,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country
3474880,T20180021624,ABS to receive accident,Finished,18/11/2018,11.55.00,No,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,339569,146.18643,-38.25108,Non-Intersection,BAW BAW,EASTERN REGION,2603857.135,2360506.23,2,2,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,BAW BAW,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
